"company_uuid","company_permalink","permalink","name","description"
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","a-b-test","A/B Test","A/B Test Before You Launch"
"9f9f4b5a36341bbc9f04b941a7916edf","act-on-software","act-on-inbound","Act-On Inbound","Act-On Inbound makes it happen"
"184c6454d1bfe91ad24c93c0128db9c8","acta-technology",NA,NA,NA
"2cdbd54e9ba87866c3d08c44af901547","actagene-oncology",NA,NA,NA
"7b8a066b02cfbda8853705fd54f3607b","actavis",NA,NA,NA
"dfa16ef10afcb8854b7317c8dd76f427","actea-ventures",NA,NA,NA
"3d66acca81aec3c029400cb65833bf62","actelion-pharmaceuticals",NA,NA,NA
"587e35f86b3c38f0aff5ba14f5b51e34","actian",NA,NA,NA
"ca79651f3a8972dca4c7f633e80cab97","actimis-pharmaceuticals",NA,NA,NA
"e3999b10eb3a2db5f85dcbde22ada243","actinium-pharmaceuticals",NA,NA,NA
"eaca5b8fad2774fefbbf7110e4762e4e","actinobac-biomed",NA,NA,NA
"69ef83f83422aef8a6fcd136fce6f15e","action-pharma",NA,NA,NA
"e1cccf3cf96918ddd75f3dc1d8c73864","actionfinish",NA,NA,NA
"078a1b51dbde3d01c3e00d19cbc2c058","actioniq",NA,NA,NA
"8c71617af8c1fb7bb4ba320bc84a1206","actito",NA,NA,NA
"437d5194a09c824e4c1ad83125c2ffb5","activaero",NA,NA,NA
"41fec8d92bf9c9706a1042aceef197b8","mednetworks",NA,NA,NA
"553e7634965f08cfe0e2acf77670ba0a","activation-life",NA,NA,NA
"67b9f54908e33d297c74a55ab9c8cc90","activatr",NA,NA,NA
"d9ce85985baf168c723b55c73630f62b","active-biotech",NA,NA,NA
"b855667d0b0263ac7de1fa0025486d78","active-implants",NA,NA,NA
"c9d8563e7a2dcebf95f83dee14e7d9bb","activelifescientific",NA,NA,NA
"700ab6aa8c7e83537fdf435288b04b63","activecampaign","1-2-all","ActiveCampaign Email Marketing Software","Email Marketing That Will Improve Your Business ActiveCampaign combines all aspects of email marketing into a single & easy to use"
"8c910d1bc9bfd11646b2b843f2d92a0a","activeconversion",NA,NA,NA
"8ca63b8f8544ecaa62ad717490bac0fa","activecyte-inc",NA,NA,NA
"c9c3c86cfa51080ef679e4a240d97ebf","activeinsight",NA,NA,NA
"7d85d0fa6df260e23fc3035378827511","activelifetech",NA,NA,NA
"b23e79d3635aa6aaccb0e04e26d0e826","activeprospect","trustedform","TrustedForm","Introduced the concept of independent lead certification"
"a2ef9fddbee518f32d5220782cce3fb0","activeviews",NA,NA,NA
"1ee89855c3d4278d1bc3edfebd095804","activeweb",NA,NA,NA
"7f0f95b0bc31f9ff8fbea895ec27255e","activiomics",NA,NA,NA
"a2ec88bcb414d52a737d4a4ad9c1922c","activity-stream",NA,NA,NA
"7095e0ba0afd40836bdf8046400a5075","activx-biosciences",NA,NA,NA
"1f69ec25a8bf864fb2621fe342aaa3b2","actogenix",NA,NA,NA
"d048b73bf52379a2e8193fdc6dd9b224","acton-pharmaceuticals",NA,NA,NA
"73a9cb3a802baf6490e7c2405e411569","actual-experience",NA,NA,NA
"38b072957ce105112fe9f55437ca2a49","actuate",NA,NA,NA
"1aa80aa6abc7af421ea3dd7838696c73","actucast",NA,NA,NA
"424320ed75c343a0c04dc359b5d29e24","actus-data",NA,NA,NA
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","view","Actus View","Actus View Record and Retrieve the Media you Need. Fast. Easy. Actus View provides complete control over your broadcast media. A modern,"
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","clip-factory","Actus Clip Factory","Actus Clip Factory Actus Clip Factory - There is so Much More You Can do with Your Media Unleash Your Inner Editor Actus Clip Factory"
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","insight","Actus Rating Analyzer","Actus Rating Analyzer Compare and Analyze Your Ratings and the Competitorsâ Actus Rating Analyzer enhances your rating analysis process"
"e5017b5d222ebb29b1a7a96d39d24449","actus-digital","adwatch","Actus AdWatch","Actus AdWatch Automated Content Detection for Television and Radio AdWatch is the first system to automatically detect re-occurring media"
"474ddabb4927fbed9ac5e75963174db3","actx",NA,NA,NA
"58f2c8b46f15a837eab2a3e851a1eacf","actywatch",NA,NA,NA
"019f9f584a6b686f965891a93038ff26","acucela",NA,NA,NA
"1c2c364ba24747f1752f9e1c6ed7d6c4","acuity-trading-ltd",NA,NA,NA
"b4098f01ae0e52c8c27c8e6cd8430a86","acumen-pharmaceuticals",NA,NA,NA
"ab34672541c4b4ec43b9a5a07662ef7d","acunote",NA,NA,NA
"4ca5b9d573d4975979a08eb66cae833f","acunu",NA,NA,NA
"bcd8aa174e71c7c534c53ab9662cc125","acura-pharmaceuticals",NA,NA,NA
"1efa1879504faf15152adbfa24659e59","acusphere",NA,NA,NA
"3dd63a763d828f27bfa939e0c9b4b429","acutus-medical",NA,NA,NA
"f29ce33d4f826f246f8e3d8e72ba51cc","acxiom",NA,NA,NA
"e18dd7232062cb059cb4a6e85e91193a","acylin-therapeutics",NA,NA,NA
"8604fcaee780ebfdcabf8b160e0efe1d","ad-pure",NA,NA,NA
"6b4941dd9ebb54e50f6ffafe9da95f1d","ad-iq",NA,NA,NA
"e2c8d792c4af37ee9a9adafa9a78bfdb","adadyn","adadyn-creative-personalization","Adadyn Creative Personalization","Creative Personalization allows marketers to customize and differentiate ad creative based on goals, audiences, products and more."
"e2c8d792c4af37ee9a9adafa9a78bfdb","adadyn","adadyn-retargeting","Adadyn Retargeting","Adadyn implements algorithms that ensure advertisers stay top of mind with drop-off visitors to help drive sales and close deals faster."
"e2c8d792c4af37ee9a9adafa9a78bfdb","adadyn","adadyn-programmatic","Adadyn Programmatic","Execute programmatic media buys with a budget you choose. Adadyn removes the cost barrier into programmatic advertising."
"33d2cd384af4af7cd43899464c8fb537","adagility",NA,NA,NA
"3dd33084a96d8e6015f5885dd22cdc56","adalta",NA,NA,NA
"f730b91e160d61ec91cefed83effabc6","adamas-consulting",NA,NA,NA
"b4c671b38d25b80930fe428aa70d1c34","adamis-pharmaceuticals",NA,NA,NA
"0b6772b7e3250fa96a315db8690f19bb","adaptimmune",NA,NA,NA
"6536a15ef86bbf7ab39dba4e26aac014","adaptive-biotechnologies",NA,NA,NA
"087a6ce56fc30e58bca2583059e564c2","adaptive-insights",NA,NA,NA
"5ef7ca6f8e45f7afc028e18586bddc19","adaptive-planning-2",NA,NA,NA
"7850b4f195c060af668ccc0de701287b","adaptive-semantics","julia-just-a-linguistic-algorithm-moderation-system","JuLiA (Just a Linguistic Algorithm) moderation system","JuLiA (Just a Linguistic Algorithm) moderation system was added to CrunchBase in 2009"
"932a38f99de524d80f15d0446f79b57d","adaptive-symbiotic-technologies",NA,NA,NA
"3199301228c2f70d8cd7f98cfd23e5fa","adaptive-tcr",NA,NA,NA
"b181bb7df8417bda3748191572213d2d","adaptive-technologies-ati",NA,NA,NA
"ae31d729d86a8328eefc98da4570edaf","adaptivewell-technologies",NA,NA,NA
"3ee112ccadf289d94712781b993125cf","adartis",NA,NA,NA
"9435661ca30c00fec508ea560001a696","adarza-biosystems",NA,NA,NA
"0f2759f75a64de0043d4b2805637779a","adbeat",NA,NA,NA
"d99e5a4fc7599b62243626c7ecfa3f1d","adbrain",NA,NA,NA
"ca7f19e512a3e1a4eb934ffd02485143","adbuka",NA,NA,NA
"fb3f015aded2204598348b76f028841c","adc-therapeutics",NA,NA,NA
"f3e350208a80ecc62e20e3aea977902c","adcare-health-systems",NA,NA,NA
"4296e386271155ffa5cf9208be7f0882","adchemix",NA,NA,NA
"46f10b3f70d8bdc2b959b7da1f096a37","adconnection",NA,NA,NA
"95e03b79f644474efebeff3dc96da86a","addex-therapeutics",NA,NA,NA
"70520ea41d37c5bde153d6cbd35127f0","addgene",NA,NA,NA
"1c055f8d03aceedc912e7b2d4f7dfa2d","additive-analytics",NA,NA,NA
"5061187a6dbbc49932530e227e7144f2","addresses-com-database",NA,NA,NA
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","refer-a-friend-3","Refer-a-friend","Grow your store's traffic and sales"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","social-analytics","Social Analytics","Identify influencers, social media ROI, hot products, and more."
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","roi-tracking","ROI Tracking","Measures the value of social actions"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","sharing-buttons","Sharing Buttons","Smart sharing purpose-built for eCommerce"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","purchase-sharing-2","Purchase Sharing","Customers can share their purchase friends"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","social-login-2","Social Login","Register and login through their existing social accounts"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","discovery-wall","Discovery Wall","Customers can see your most shared products"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","social-rewards","Social Rewards","Incentivize sharing"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","smart-retargeting","Smart Retargeting","Use your social data to better retarget your customers with ads"
"8adc0255fdd0ca3782fb2a9817a646d5","add-shoppers","facebook-retargeting","Facebook Retargeting","Use your social data to better retarget your customers with Facebook ads"
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","addthis","Publisher Solutions","Publisher Solutions was added to CrunchBase in 2011"
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","add-this","Advertiser Solutions","Advertiser Solutions was added to CrunchBase in 2011"
"fc89cfdea28ee12c443cedccb6c93fd4","addthis","audience-platform","Data Solutions","Data Solutions was added to CrunchBase in 2011"
"2ee7fafbca9d125293f9f3881796b512","add-to-any",NA,NA,NA
"4476dd50d681329b82faedbb3cfb9ad9","addwalk",NA,NA,NA
"a8e9e30447e4a965e9be8b3a4ed089fb","ade-parques-bioincubadora-ptb",NA,NA,NA
"38a22cdc21658a99591af71b893adff5","adel-solutions",NA,NA,NA
"4aa9b6d2790665b6197b032f4b353964","adello-group",NA,NA,NA
"3a3de53d370186a099e607cd1ff76b26","adenios",NA,NA,NA
"b7a391afb39e5403da011d88667dfa22","adenovir-pharma",NA,NA,NA
"c0cb12bedf9a96e58c415a58861c5404","adeptbio",NA,NA,NA
"7f06727bf1bb6519ec329d2864acbff8","adeptia","adeptia-connect","Adeptia Connect","If you'd like to enable your business users to create secure B2B cloud connections within minutes, ask us for a short demo"
"7f06727bf1bb6519ec329d2864acbff8","adeptia","adeptia-connect","Adeptia Connect","If you'd like to enable your business users to create secure B2B cloud connections within minutes, ask us for a short demo"
"7f06727bf1bb6519ec329d2864acbff8","adeptia","bpm-software","Adeptia BPM Software","Adeptia BPM Software was added to CrunchBase in 2008"
"7f06727bf1bb6519ec329d2864acbff8","adeptia","data-integration-software","Adeptia data integration","Adeptia data integration was added to CrunchBase in 2008"
"7f06727bf1bb6519ec329d2864acbff8","adeptia","data-mapping-software","Adeptia data mapping","Adeptia data mapping was added to CrunchBase in 2008"
"7f06727bf1bb6519ec329d2864acbff8","adeptia","data-transformation-tools","Adeptia data transformation","Adeptia data transformation was added to CrunchBase in 2008"
"77f5ab1d5d3fa30301e436d78196d148","adestra",NA,NA,NA
"a06a161b3ecb04649c9d73e7769f5deb","adeva-it",NA,NA,NA
"f95877abc9778312855a0190a1a6ab37","adfin-solutions",NA,NA,NA
"c4af3a10c81a990574e4a230144db5e9","adgibbon","my-campaign-creator-adgibbon","My Campaign Creator - AdGibbon","Easy to use rich media builder for mobile"
"882d99fda6683a75fde3b7b79cac58d0","adgistics","brand-centre","Brand Centre","Built around a powerful Brand Asset Management system, our Brand Centre has a successful track record of significantly improving the"
"8c6abcdc5bc1b0d77b0cf918e14d758f","stargreetz",NA,NA,NA
"b7ecbe37ec72497b833df9399d5a5a31","adhack",NA,NA,NA
"7f712744acad23405e56369ab035bccc","adhawk",NA,NA,NA
"6b641bc4498cc533ee5d1c69012951cf","adherex-technologies",NA,NA,NA
"35f6bbf87a2da43e129b3dd623cfe774","adheron-therapeutics",NA,NA,NA
"d5eae8004c1cb824b52dcc48d67d7d66","adhezion-biomedical",NA,NA,NA
"f572346b4ea601d38dc9d4a40826ad30","adial-pharmaceuticals",NA,NA,NA
"d3475596e68bcb0bc64e4967a0ceaaf7","adiam",NA,NA,NA
"68afb85bbb13c1ad7416642588894be9","adiana",NA,NA,NA
"ff4fe4a0f190a8fe64755a385427a9bf","adicet-bio",NA,NA,NA
"69b0b006863d000c355bffd20efb6e8a","adicyte",NA,NA,NA
"a5975405150d1d0c9d613974182a0931","adigami",NA,NA,NA
"e912ac45f8ead5d0c12e7a80a4bd47f9","adimab",NA,NA,NA
"cc3a7baca9d6b2b10779ed6dd8f4cc19","adispell",NA,NA,NA
"544a3730e73b1b41f043c2c24c8ad22e","aditi",NA,NA,NA
"3e727f576f7ddb0fee9c4dbf7357c366","aditu-sas",NA,NA,NA
"d4d2716cd4f68af527f811555c6f6d63","aditya-birla-chemicals",NA,NA,NA
"0b028643b35967d8c58b22d7a149d39e","adivy",NA,NA,NA
"a9c99b38cdb6097a01c18797ec7050a2","adjust-2","adjust","adjust","business intelligence platform for mobile app marketers, combining attribution for advertising with advanced analytics and store statistics."
"a9c99b38cdb6097a01c18797ec7050a2","adjust-2","apptrace","Apptrace","Apptrace is an online platform that traces all its users’ favorite apps and provides essential data about the top ranked and popular apps."
"681922e2e2d2563ebdf2271becff6207","adknowledge","socialweekend","SocialWeekend","SocialWeekend was added to CrunchBase in 2013"
"681922e2e2d2563ebdf2271becff6207","adknowledge","apps-and-mobile","Apps and Mobile","Apps and Mobile was added to CrunchBase in 2013"
"681922e2e2d2563ebdf2271becff6207","adknowledge","adparlor","AdParlor (social media product)","AdParlor is Adknowledge's social media advertising product. It is one of a handful of companies that's both a Facebook sPMD and Twitter Ads"
"681922e2e2d2563ebdf2271becff6207","adknowledge","email-api","AdStation (Email)","AdStation is Adknowledge's email product. With more than 400-million non-personally identifiable email addresses, AdStation has vast reach"
"681922e2e2d2563ebdf2271becff6207","adknowledge","list-management","List Management","List Management was added to CrunchBase in 2012"
"681922e2e2d2563ebdf2271becff6207","adknowledge","adknowledge-engage","AdBistro (Content recommendation and visual ad product)","AdBistro is Adknowledge's content recommendation and visual advertising product."
"681922e2e2d2563ebdf2271becff6207","adknowledge","xml-feed","XML Feed","XML Feed was added to CrunchBase in 2012"
"681922e2e2d2563ebdf2271becff6207","adknowledge","direct-response-advertising","Direct Response Advertising","Direct Response Advertising was added to CrunchBase in 2012"
"681922e2e2d2563ebdf2271becff6207","adknowledge","social-advertising-adparlor","Social Advertising - AdParlor","Social Advertising - AdParlor was added to CrunchBase in 2012"
"681922e2e2d2563ebdf2271becff6207","adknowledge","giant-media","Giant Media","Giant Media is a native video seeding and advertising platform."
"57d06c5033ef3b409a4cf05af5018c52","adl",NA,NA,NA
"6536ffebd3bcb4ab62d5eada41e76c90","adlab",NA,NA,NA
"3559365df54be597781e4592c3fc177e","adlicious-gmbh","adlicious-user-insights","adlicious User Insights","Enabling better marketing decisions through deeper understanding of your target group's real online behavior."
"b87edffcdc8f5deaabce99789f1194bb","adlyfe",NA,NA,NA
"ae9dfa4007cec8f629480ddf84d0a16e","adma-biologics",NA,NA,NA
"96e1e8f1410dddc7d2fdf5fb322dde8d","adman-media",NA,NA,NA
"c1515d3bcda80deff46329ee1e38b229","admatic",NA,NA,NA
"642833b208c7dca157ffcc8fbd6e1a07","admetry",NA,NA,NA
"ef6dfbe4fb288e100c84d2051b7ca239","admill",NA,NA,NA
"217c63dcda31a8a87ae1d89b23831153","admiral-records-management","intelligent-archiving","Intelligent Archiving","Intelligent Archiving was added to CrunchBase in 2012"
"217c63dcda31a8a87ae1d89b23831153","admiral-records-management","airglide-computer-relocation","AirGlide","AirGlide was added to CrunchBase in 2012"
"78f7d5cd9d717349080a25a55c87849b","admobilize","adbeacon","AdBeacon","First \"plug and measure\" standalone device that gives real time analytics of the physical spaces."
"d91469d32f9e5c4f34dc156130bad0c6","adnagen",NA,NA,NA
"9b1c641a6bbc8a15504a7fe51278160e","adnavance-technologies",NA,NA,NA
"a24bc4d026eda36c39e4d938a188affa","adnexus",NA,NA,NA
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-animate-cc","Adobe Animate CC","Flash Professional is now Adobe Animate CC. Support for evolving web standards comes standard."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-post","Adobe Post","Create stunning social graphics in seconds."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-document-cloud","Adobe Document Cloud","Adobe Document Cloud is a portfolio of secure digital document solutions that speeds business transactions through 100% digital workflows."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-document-cloud","Adobe Document Cloud","Adobe Document Cloud is a portfolio of secure digital document solutions that speeds business transactions through 100% digital workflows."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-stock","Adobe Stock","Adobe Stock: Creative assets for every idea, every project, everywhere you work."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-stock","Adobe Stock","Adobe Stock: Creative assets for every idea, every project, everywhere you work."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-creative-cloud","Adobe Creative Cloud","Creative Cloud gives you the world’s best creative tools — always up to date."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-creative-cloud","Adobe Creative Cloud","Creative Cloud gives you the world’s best creative tools — always up to date."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","adobe-air","Adobe AIR","The Adobe AIR runtime lets developers use proven web technologies to build rich Internet applications that run outside the browser."
"172a34b49eddb0aec768cbfa8e1ab52c","adobe-systems","buzzword","Buzzword","Buzzword is a feature-rich online word processor. It is based off the flex platform and provides new ways of working with online documents."
"606dbf8546b2f06d7fab634acf86e4c7","adocia",NA,NA,NA
"fc641155d6b0a32102281c2074cc404e","adolade",NA,NA,NA
"3044dfc21515718ed1cc2acee5327b99","adolor",NA,NA,NA
"bfe08d459a84ccd622b7fa0f11b396ec","adometry","click-forensics","Click Forensics","Click Forensics Simplifies Quality Scoring"
"bfe08d459a84ccd622b7fa0f11b396ec","adometry","premiere-leads","Premiere Leads","Choose From Thousands Of Traffic Sources, Organized By Vertical And Verified By Click Forensics"
"bfe08d459a84ccd622b7fa0f11b396ec","adometry","attribute-catalyst-framework","Attribute Catalyst Framework","The Attribute Catalyst Framework is a comprehensive media integration platform available exclusively from Adometry"
"812fc2898a83331a60951ec3f39964da","adonomics",NA,NA,NA
"12de30b2d0ea8ef9e15ffd70d7f65db6","adoreboard","toneapi","Toneapi","Toneapi is currently in private beta – request your free invite."
"81cd7b2818e6d8e4a65e4b83b3521403","adori-labs-inc",NA,NA,NA
"90c44993231cafed6ff1a218f251cffc","adps-automated-dynamic-pricing-system",NA,NA,NA
"6fa66cc259256286d168430ef2239baa","adremixer",NA,NA,NA
"f6d5d0ef5469801f4f19ca13fea66ab6","adriacell",NA,NA,NA
"a0c43afa79df0bdd6f706c3ce9e89b35","adroit",NA,NA,NA
"93afad59b9a7b0539d995a8b7bb7ed98","adroitlogic","ultraesb","UltraESB","Free and Open Source Enterprise Service Bus"
"93afad59b9a7b0539d995a8b7bb7ed98","adroitlogic","as2-gateway","AS2 Gateway","AS2 protocol based B2B Trading Gateway - available as a SaaS and On-Premise"
"93afad59b9a7b0539d995a8b7bb7ed98","adroitlogic","api-director","API Director","API Management solution for exposing internal services as externally published APIs with security, management and control"
"93afad59b9a7b0539d995a8b7bb7ed98","adroitlogic","enterprise-dashboard","Enterprise Dashboard","Enterprise Middleware administration and management console and utilities"
"9101267dd976fdb7c0794744aa1d76ff","adshark-marketing",NA,NA,NA
"360b3ff456ea726878f6c01978e94f60","adshift",NA,NA,NA
"127ec953bb108d3deec752d18ac949e2","adsoftware",NA,NA,NA
"ec2262dcbd9d707280964da1fb650438","adsovo","suresafe","SureSafe","SureSafe was added to CrunchBase in 2011"
"207e0fe386497e9e49e0add608de1c5e","adspired-technologies","adverity","adverity","Marketing intelligence & analytics platform that unifies all offline, online & mobile data"
"37ae9f7fdd8228d555a4329495b3e4ef","adsquare",NA,NA,NA
"dd371610ca33b9df67eb37689b0fd223","adstage","adstage","AdStage","AdStage is a self-serve cross-network online advertising platform with full management and analytics across search, display, social and"
